linha,bairro,data,hora,passageiros
402,Ilhotas,2024-01-28,07:00,35
406,Marquês,2024-01-14,16:30,76
407,Mocambinho,2024-01-27,14:00,69
408,Marquês,2024-01-28,22:00,55
407,Centro,2024-01-14,13:00,50
403,Dirceu,2024-01-05,21:00,40
404,Centro,2024-01-13,19:30,54
405,Dirceu,2024-01-19,14:00,30
405,Centro,2024-01-25,08:30,9
404,Ilhotas,2024-01-08,09:30,52
408,Saci,2024-01-04,08:30,62
405,Centro,2024-01-02,11:00,66
402,Ilhotas,2024-01-18,08:00,48
403,Renascença,2024-01-31,09:00,61
406,Dirceu,2024-01-17,20:30,46
406,Saci,2024-01-01,07:30,16
408,Saci,2024-01-01,06:00,52
405,Mocambinho,2024-01-28,17:30,50
407,Renascença,2024-01-01,18:00,53
403,Renascença,2024-01-27,18:30,42
407,Saci,2024-01-20,13:00,59
403,Centro,2024-01-03,11:00,64
404,Ilhotas,2024-01-28,13:00,60
407,Mocambinho,2024-01-07,16:30,72
402,Ilhotas,2024-01-31,05:00,68
406,Ilhotas,2024-01-25,16:00,71
407,Renascença,2024-01-22,11:30,59
405,Saci,2024-01-13,08:00,66
404,Dirceu,2024-01-01,18:00,30
403,Marquês,2024-01-02,15:30,11
402,Piçarra,2024-01-18,21:00,32
404,Mocambinho,2024-01-15,22:30,49
407,Saci,2024-01-14,13:30,66
406,Mocambinho,2024-01-31,13:30,15
403,Mocambinho,2024-01-29,19:30,29
405,Mocambinho,2024-01-16,20:30,77
407,Saci,2024-01-14,05:30,53
406,Marquês,2024-01-07,19:00,47
403,Saci,2024-01-08,06:00,59
403,Dirceu,2024-01-19,16:30,38
403,Piçarra,2024-01-31,22:30,74
407,Dirceu,2024-01-14,21:30,75
403,Saci,2024-01-16,06:00,75
407,Dirceu,2024-01-07,19:30,24
404,Ilhotas,2024-01-14,17:00,71
401,Piçarra,2024-01-09,15:00,77
402,Piçarra,2024-01-01,17:00,9
403,Saci,2024-01-20,20:00,45
401,Ilhotas,2024-01-21,19:00,40
404,Centro,2024-01-05,17:30,71
403,Centro,2024-01-09,07:30,80
402,Ilhotas,2024-01-03,19:30,53
401,Centro,2024-01-04,09:30,17
405,Marquês,2024-01-12,18:00,39
402,Dirceu,2024-01-03,19:00,52
404,Centro,2024-01-14,07:00,28
404,Centro,2024-01-08,07:00,53
404,Ilhotas,2024-01-05,10:00,48
405,Centro,2024-01-30,05:30,8
403,Centro,2024-01-10,15:30,44
402,Marquês,2024-01-21,13:30,6
406,Centro,2024-01-03,06:00,54
403,Centro,2024-01-06,15:30,29
402,Renascença,2024-01-29,17:00,58
407,Marquês,2024-01-30,09:30,25
404,Mocambinho,2024-01-28,21:00,39
403,Centro,2024-01-04,12:30,72
407,Marquês,2024-01-11,22:00,60
403,Piçarra,2024-01-26,10:30,10
404,Saci,2024-01-02,18:30,35
402,Ilhotas,2024-01-30,11:00,19
403,Saci,2024-01-02,22:30,78
401,Ilhotas,2024-01-12,16:30,18
404,Mocambinho,2024-01-21,13:00,80
406,Marquês,2024-01-05,10:30,79
401,Mocambinho,2024-01-24,19:00,59
405,Centro,2024-01-07,20:00,58
403,Ilhotas,2024-01-13,18:00,19
407,Dirceu,2024-01-09,06:30,15
407,Piçarra,2024-01-15,21:00,37
408,Dirceu,2024-01-25,18:00,76
405,Mocambinho,2024-01-24,08:30,63
404,Dirceu,2024-01-09,14:00,47
402,Dirceu,2024-01-26,06:30,76
407,Dirceu,2024-01-19,15:30,42
403,Ilhotas,2024-01-22,07:30,8
406,Mocambinho,2024-01-31,08:30,54
401,Dirceu,2024-01-26,06:30,66
402,Mocambinho,2024-01-22,18:30,49
404,Piçarra,2024-01-22,22:30,65
403,Ilhotas,2024-01-22,12:00,8
406,Saci,2024-01-22,15:30,60
402,Piçarra,2024-01-20,10:00,35
408,Centro,2024-01-03,18:30,26
408,Piçarra,2024-01-29,22:30,43
407,Mocambinho,2024-01-22,12:00,32
401,Mocambinho,2024-01-29,08:00,40
401,Piçarra,2024-01-07,06:00,47
401,Renascença,2024-01-27,13:30,56
408,Renascença,2024-01-01,06:00,52
402,Ilhotas,2024-01-14,09:00,15
401,Dirceu,2024-01-26,17:30,46
401,Centro,2024-01-25,14:30,75
408,Centro,2024-01-23,09:00,32
405,Ilhotas,2024-01-24,19:30,18
403,Marquês,2024-01-27,15:30,49
402,Renascença,2024-01-22,15:30,16
406,Marquês,2024-01-07,15:00,27
402,Piçarra,2024-01-17,16:30,8
407,Dirceu,2024-01-04,16:00,71
407,Saci,2024-01-25,16:30,74
408,Dirceu,2024-01-17,12:30,20
404,Marquês,2024-01-31,11:30,5
407,Marquês,2024-01-31,19:30,67
408,Dirceu,2024-01-31,20:30,6
404,Centro,2024-01-14,14:00,29
404,Marquês,2024-01-04,08:00,19
403,Renascença,2024-01-03,06:00,66
407,Marquês,2024-01-14,09:30,31
403,Marquês,2024-01-21,07:30,41
405,Renascença,2024-01-07,18:30,39
401,Saci,2024-01-24,20:30,74
406,Dirceu,2024-01-26,09:30,27
405,Centro,2024-01-19,05:00,42
404,Saci,2024-01-11,20:00,78
407,Renascença,2024-01-24,17:00,69
404,Saci,2024-01-13,08:00,18
408,Saci,2024-01-20,12:30,48
407,Mocambinho,2024-01-07,10:30,42
408,Saci,2024-01-21,18:30,12
401,Centro,2024-01-21,13:00,43
403,Marquês,2024-01-30,06:30,75
401,Piçarra,2024-01-20,12:00,44
401,Centro,2024-01-30,08:00,10
402,Marquês,2024-01-19,13:00,48
408,Mocambinho,2024-01-29,19:00,8
404,Marquês,2024-01-14,21:30,35
401,Mocambinho,2024-01-03,11:00,44
404,Marquês,2024-01-12,06:30,55
404,Centro,2024-01-29,17:30,10
407,Mocambinho,2024-01-19,17:00,10
406,Marquês,2024-01-23,08:30,40
402,Centro,2024-01-26,11:00,24
407,Marquês,2024-01-05,20:30,47
404,Ilhotas,2024-01-30,09:30,73
404,Centro,2024-01-01,14:00,12
404,Ilhotas,2024-01-13,16:00,32
403,Marquês,2024-01-10,17:30,24
402,Piçarra,2024-01-03,13:00,64
407,Ilhotas,2024-01-02,19:30,50
407,Piçarra,2024-01-20,09:00,35
401,Piçarra,2024-01-14,13:30,45
407,Saci,2024-01-31,13:30,26
402,Renascença,2024-01-23,19:30,20
408,Marquês,2024-01-25,12:30,47
404,Saci,2024-01-26,19:30,47
404,Marquês,2024-01-09,18:00,27
405,Ilhotas,2024-01-20,22:00,55
406,Dirceu,2024-01-20,16:00,43
405,Mocambinho,2024-01-18,22:00,31
407,Marquês,2024-01-08,08:30,9
406,Renascença,2024-01-28,15:00,52
406,Piçarra,2024-01-08,10:00,24
406,Marquês,2024-01-10,22:30,73
406,Saci,2024-01-09,18:30,11
407,Piçarra,2024-01-14,08:00,32
405,Renascença,2024-01-19,08:00,49
403,Centro,2024-01-16,21:00,21
407,Renascença,2024-01-15,21:00,66
401,Ilhotas,2024-01-19,16:30,66
408,Piçarra,2024-01-13,20:00,72
407,Marquês,2024-01-01,14:00,73
404,Piçarra,2024-01-19,18:30,20
402,Saci,2024-01-25,06:30,19
403,Ilhotas,2024-01-17,07:00,67
402,Piçarra,2024-01-31,22:30,65
408,Piçarra,2024-01-30,10:30,13
403,Renascença,2024-01-08,12:00,67
402,Dirceu,2024-01-08,16:30,79
405,Centro,2024-01-17,08:30,68
404,Centro,2024-01-01,08:30,47
404,Centro,2024-01-28,05:00,67
403,Ilhotas,2024-01-31,20:30,45
408,Dirceu,2024-01-15,17:30,49
404,Centro,2024-01-16,17:30,32
402,Mocambinho,2024-01-17,17:30,24
405,Renascença,2024-01-09,07:30,66
408,Marquês,2024-01-10,06:30,59
402,Marquês,2024-01-22,07:00,59
402,Dirceu,2024-01-04,10:00,21
405,Mocambinho,2024-01-21,20:30,58
408,Mocambinho,2024-01-04,11:30,66
402,Ilhotas,2024-01-24,22:30,34
401,Marquês,2024-01-16,14:00,13
407,Dirceu,2024-01-18,09:30,46
407,Centro,2024-01-08,20:00,19
405,Piçarra,2024-01-07,15:00,17
401,Renascença,2024-01-20,09:00,26
404,Saci,2024-01-23,05:00,8
401,Piçarra,2024-01-31,05:30,18
406,Piçarra,2024-01-02,12:00,52
408,Dirceu,2024-01-26,11:00,62
407,Renascença,2024-01-21,14:30,48
405,Mocambinho,2024-01-12,22:00,16
407,Mocambinho,2024-01-02,10:30,73
406,Saci,2024-01-08,18:30,72
403,Mocambinho,2024-01-20,06:00,18
402,Ilhotas,2024-01-06,17:00,47
405,Mocambinho,2024-01-19,16:00,58
404,Renascença,2024-01-20,09:00,58
404,Dirceu,2024-01-27,20:30,79
408,Centro,2024-01-24,07:30,73
408,Renascença,2024-01-16,11:00,38
406,Centro,2024-01-24,20:00,56
405,Mocambinho,2024-01-10,12:30,9
407,Centro,2024-01-16,22:00,24
404,Dirceu,2024-01-31,15:00,50
408,Dirceu,2024-01-30,12:30,69
406,Piçarra,2024-01-27,20:30,20
401,Dirceu,2024-01-01,08:30,46
407,Dirceu,2024-01-13,19:30,74
408,Marquês,2024-01-06,05:00,13
405,Piçarra,2024-01-15,12:00,20
407,Centro,2024-01-05,13:00,63
405,Ilhotas,2024-01-10,07:00,36
406,Dirceu,2024-01-10,15:30,68
405,Saci,2024-01-15,10:00,51
406,Centro,2024-01-20,08:00,12
407,Dirceu,2024-01-28,11:00,72
407,Centro,2024-01-19,09:00,43
404,Piçarra,2024-01-07,17:30,69
402,Dirceu,2024-01-09,16:00,41
401,Centro,2024-01-24,16:00,11
404,Mocambinho,2024-01-27,12:00,79
402,Ilhotas,2024-01-23,16:30,45
402,Piçarra,2024-01-16,06:30,29
403,Centro,2024-01-19,09:00,21
405,Centro,2024-01-26,19:00,55
404,Marquês,2024-01-06,12:00,9
403,Piçarra,2024-01-25,05:00,13
406,Piçarra,2024-01-07,05:00,21
401,Marquês,2024-01-07,07:00,43
401,Piçarra,2024-01-30,15:30,42
403,Centro,2024-01-07,20:30,16
402,Dirceu,2024-01-08,11:00,67
407,Mocambinho,2024-01-05,17:30,41
403,Marquês,2024-01-27,17:00,34
405,Piçarra,2024-01-25,16:00,52
406,Centro,2024-01-07,21:00,24
408,Dirceu,2024-01-28,07:00,63
408,Renascença,2024-01-06,17:30,41
406,Saci,2024-01-11,13:30,46
405,Mocambinho,2024-01-21,15:30,39
408,Dirceu,2024-01-06,18:00,33
404,Renascença,2024-01-17,15:30,64
408,Ilhotas,2024-01-27,07:00,61
408,Piçarra,2024-01-03,06:00,73
407,Saci,2024-01-03,07:00,11
406,Marquês,2024-01-26,15:30,49
405,Dirceu,2024-01-24,14:00,36
403,Dirceu,2024-01-28,12:30,27
403,Piçarra,2024-01-25,19:30,38
408,Renascença,2024-01-03,06:30,18
403,Renascença,2024-01-11,11:30,63
408,Dirceu,2024-01-19,16:30,34
408,Saci,2024-01-08,18:30,69
403,Piçarra,2024-01-22,13:30,29
408,Marquês,2024-01-26,08:00,77
405,Saci,2024-01-04,18:00,72
401,Marquês,2024-01-10,15:00,8
405,Saci,2024-01-05,14:30,33
403,Saci,2024-01-25,09:00,11
405,Mocambinho,2024-01-02,15:00,7
405,Renascença,2024-01-24,21:30,55
403,Marquês,2024-01-19,12:00,44
407,Dirceu,2024-01-28,12:00,17
402,Centro,2024-01-08,21:00,77
403,Renascença,2024-01-19,22:30,77
401,Piçarra,2024-01-23,15:00,32
401,Piçarra,2024-01-04,19:30,61
405,Centro,2024-01-09,18:30,45
407,Saci,2024-01-17,10:30,34
408,Mocambinho,2024-01-08,13:30,72
406,Renascença,2024-01-13,12:30,65
404,Marquês,2024-01-27,14:30,71
402,Mocambinho,2024-01-09,18:00,51
402,Marquês,2024-01-06,12:30,65
405,Dirceu,2024-01-31,14:00,79
403,Marquês,2024-01-04,19:30,53
404,Marquês,2024-01-09,14:30,62
407,Ilhotas,2024-01-20,14:00,26
401,Mocambinho,2024-01-17,13:00,22
403,Centro,2024-01-31,15:00,47
404,Renascença,2024-01-16,17:30,47
407,Renascença,2024-01-12,09:30,77
407,Mocambinho,2024-01-29,20:00,16
403,Dirceu,2024-01-23,14:30,37
406,Dirceu,2024-01-16,15:00,71
406,Ilhotas,2024-01-03,11:30,40
408,Dirceu,2024-01-04,22:00,51
408,Marquês,2024-01-26,18:30,78
407,Marquês,2024-01-29,22:30,24
406,Centro,2024-01-28,20:00,48
401,Centro,2024-01-22,12:00,30
406,Ilhotas,2024-01-03,07:30,66
404,Piçarra,2024-01-18,17:30,37
408,Marquês,2024-01-02,17:00,8
406,Ilhotas,2024-01-10,21:30,7
404,Marquês,2024-01-25,10:00,41
401,Renascença,2024-01-14,19:00,44
407,Renascença,2024-01-27,12:00,56
403,Mocambinho,2024-01-02,14:00,42
408,Saci,2024-01-15,22:30,7
402,Renascença,2024-01-05,19:30,9
408,Marquês,2024-01-22,09:30,13
402,Centro,2024-01-10,08:30,10
402,Renascença,2024-01-22,16:00,74
402,Marquês,2024-01-12,21:30,18
406,Dirceu,2024-01-25,22:00,21
408,Centro,2024-01-18,14:00,74
404,Mocambinho,2024-01-03,06:00,58
406,Mocambinho,2024-01-03,08:00,57
402,Centro,2024-01-19,10:00,56
407,Piçarra,2024-01-07,06:00,15
406,Saci,2024-01-12,06:00,47
401,Centro,2024-01-15,12:00,40
408,Piçarra,2024-01-28,12:00,32
408,Renascença,2024-01-08,21:30,56
408,Dirceu,2024-01-27,11:00,56
401,Dirceu,2024-01-24,05:00,36
401,Saci,2024-01-30,22:00,39
402,Dirceu,2024-01-16,18:00,11
401,Dirceu,2024-01-19,06:30,30
407,Ilhotas,2024-01-01,12:00,62
406,Marquês,2024-01-29,12:30,36
407,Mocambinho,2024-01-23,08:30,6
406,Mocambinho,2024-01-12,14:00,9
401,Saci,2024-01-06,05:00,54
402,Marquês,2024-01-29,22:30,39
404,Piçarra,2024-01-17,10:30,7
407,Centro,2024-01-05,13:00,45
406,Mocambinho,2024-01-01,13:30,29
407,Ilhotas,2024-01-15,14:30,78
405,Saci,2024-01-04,20:30,50
408,Piçarra,2024-01-20,21:30,47
408,Saci,2024-01-25,13:00,76
405,Mocambinho,2024-01-09,22:30,28
405,Mocambinho,2024-01-31,12:00,72
406,Dirceu,2024-01-16,10:00,64
408,Ilhotas,2024-01-23,18:30,33
401,Mocambinho,2024-01-22,13:00,47
405,Renascença,2024-01-11,14:00,7
401,Ilhotas,2024-01-22,10:30,71
408,Centro,2024-01-04,11:30,41
403,Piçarra,2024-01-19,08:00,68
407,Mocambinho,2024-01-21,18:30,21
406,Dirceu,2024-01-03,10:30,16
407,Saci,2024-01-01,11:00,73
407,Piçarra,2024-01-19,08:30,71
401,Mocambinho,2024-01-23,21:30,52
407,Piçarra,2024-01-19,06:00,67
405,Piçarra,2024-01-07,15:30,6
406,Saci,2024-01-14,17:00,22
405,Mocambinho,2024-01-05,05:30,53
408,Marquês,2024-01-26,11:30,69
404,Saci,2024-01-08,13:30,10
403,Mocambinho,2024-01-16,18:30,49
405,Centro,2024-01-21,09:30,24
406,Mocambinho,2024-01-26,05:30,52
404,Piçarra,2024-01-19,15:30,54
403,Piçarra,2024-01-24,20:30,36
404,Ilhotas,2024-01-08,18:30,65
402,Renascença,2024-01-31,12:30,37
408,Mocambinho,2024-01-31,11:30,62
401,Centro,2024-01-16,13:30,7
403,Renascença,2024-01-20,20:00,32
404,Ilhotas,2024-01-05,07:30,53
404,Mocambinho,2024-01-25,18:00,37
404,Mocambinho,2024-01-28,05:30,43
402,Dirceu,2024-01-14,09:30,20
406,Marquês,2024-01-31,18:00,28
402,Ilhotas,2024-01-21,07:00,55
408,Marquês,2024-01-17,12:30,48
407,Mocambinho,2024-01-18,22:00,40
403,Marquês,2024-01-28,21:00,36
408,Marquês,2024-01-26,06:00,35
404,Ilhotas,2024-01-02,22:30,66
405,Marquês,2024-01-13,22:00,68
402,Saci,2024-01-27,20:30,55
406,Saci,2024-01-04,10:30,38
407,Mocambinho,2024-01-04,14:00,68
402,Marquês,2024-01-12,17:30,58
405,Centro,2024-01-21,08:30,32
407,Renascença,2024-01-23,16:30,7
405,Dirceu,2024-01-01,09:00,60
401,Piçarra,2024-01-09,11:30,27
408,Mocambinho,2024-01-26,18:30,19
405,Piçarra,2024-01-02,09:30,31
407,Saci,2024-01-07,15:00,41
408,Ilhotas,2024-01-06,20:00,31
403,Saci,2024-01-28,08:30,11
407,Ilhotas,2024-01-29,13:30,15
406,Centro,2024-01-28,15:00,39
408,Dirceu,2024-01-29,16:30,37
403,Ilhotas,2024-01-22,12:30,53
402,Ilhotas,2024-01-29,09:30,38
402,Saci,2024-01-14,10:30,21
404,Mocambinho,2024-01-04,08:00,74
402,Marquês,2024-01-19,08:30,67
403,Ilhotas,2024-01-14,06:30,63
408,Mocambinho,2024-01-22,14:00,17
404,Saci,2024-01-07,16:00,40
404,Mocambinho,2024-01-31,10:30,8
403,Dirceu,2024-01-16,08:30,54
404,Saci,2024-01-06,22:30,45
404,Centro,2024-01-19,19:00,18
407,Piçarra,2024-01-10,08:00,55
403,Ilhotas,2024-01-25,08:30,31
406,Dirceu,2024-01-24,15:00,21
404,Mocambinho,2024-01-29,08:30,38
406,Saci,2024-01-27,11:30,23
401,Saci,2024-01-18,14:00,40
405,Piçarra,2024-01-17,07:30,67
408,Centro,2024-01-15,09:30,60
404,Piçarra,2024-01-31,22:00,62
408,Piçarra,2024-01-07,18:30,60
402,Ilhotas,2024-01-04,07:30,6
402,Dirceu,2024-01-31,17:30,5
408,Renascença,2024-01-12,07:00,53
407,Ilhotas,2024-01-07,12:30,80
407,Saci,2024-01-22,22:30,24
402,Centro,2024-01-30,16:30,60
404,Saci,2024-01-04,14:30,68
404,Dirceu,2024-01-26,08:00,78
401,Ilhotas,2024-01-05,18:30,47
407,Mocambinho,2024-01-26,12:00,26
404,Centro,2024-01-09,10:30,5
401,Renascença,2024-01-24,17:00,27
402,Piçarra,2024-01-16,10:00,56
408,Mocambinho,2024-01-12,19:00,12
402,Centro,2024-01-22,18:00,18
402,Ilhotas,2024-01-24,08:00,16
401,Renascença,2024-01-27,08:30,69
404,Dirceu,2024-01-20,20:00,33
404,Dirceu,2024-01-09,20:00,55
403,Dirceu,2024-01-05,11:00,16
407,Saci,2024-01-21,12:00,53
402,Marquês,2024-01-10,18:00,54
402,Ilhotas,2024-01-16,22:00,71
402,Mocambinho,2024-01-05,17:00,35
407,Renascença,2024-01-10,08:00,11
402,Dirceu,2024-01-30,15:30,51
406,Marquês,2024-01-26,18:00,59
406,Centro,2024-01-27,13:30,24
402,Mocambinho,2024-01-24,06:30,8
408,Mocambinho,2024-01-02,06:00,37
405,Marquês,2024-01-08,18:30,14
405,Piçarra,2024-01-22,14:30,43
402,Ilhotas,2024-01-26,22:30,32
403,Marquês,2024-01-10,14:30,36
407,Dirceu,2024-01-29,15:30,55
403,Dirceu,2024-01-07,14:30,22
401,Renascença,2024-01-25,16:00,50
402,Marquês,2024-01-28,08:00,73
401,Saci,2024-01-27,08:00,36
407,Ilhotas,2024-01-04,09:30,67
401,Ilhotas,2024-01-25,20:30,7
407,Piçarra,2024-01-15,15:00,63
404,Mocambinho,2024-01-20,07:30,8
405,Mocambinho,2024-01-28,10:30,23
404,Centro,2024-01-06,20:00,77
406,Ilhotas,2024-01-22,13:00,66
402,Ilhotas,2024-01-24,11:30,59
406,Marquês,2024-01-19,07:30,26
407,Ilhotas,2024-01-08,13:30,73
404,Marquês,2024-01-21,13:00,6
402,Renascença,2024-01-27,15:00,33
406,Centro,2024-01-20,21:30,78
402,Renascença,2024-01-19,19:00,67
404,Dirceu,2024-01-19,09:00,58
406,Ilhotas,2024-01-20,09:00,56
407,Renascença,2024-01-31,13:00,43
401,Dirceu,2024-01-04,05:00,11
408,Saci,2024-01-14,05:30,26
403,Marquês,2024-01-10,08:30,27
408,Mocambinho,2024-01-19,09:30,19
407,Piçarra,2024-01-07,18:30,23
407,Dirceu,2024-01-28,17:30,45
401,Mocambinho,2024-01-31,05:00,44
401,Piçarra,2024-01-05,15:30,37
405,Renascença,2024-01-25,20:30,22
402,Piçarra,2024-01-17,20:30,5
404,Centro,2024-01-30,16:30,61
402,Mocambinho,2024-01-22,18:30,57
407,Mocambinho,2024-01-06,05:00,39
405,Piçarra,2024-01-24,20:00,75
406,Piçarra,2024-01-28,18:00,11
404,Dirceu,2024-01-16,21:00,66
408,Saci,2024-01-13,15:00,27
405,Piçarra,2024-01-01,10:00,7
401,Piçarra,2024-01-13,19:00,37
402,Piçarra,2024-01-18,14:00,29
405,Mocambinho,2024-01-05,07:00,51
406,Marquês,2024-01-05,22:30,14
403,Centro,2024-01-18,18:00,63
402,Renascença,2024-01-05,22:30,46
404,Piçarra,2024-01-25,16:30,15
406,Mocambinho,2024-01-18,05:00,43
408,Marquês,2024-01-18,07:00,5
407,Dirceu,2024-01-01,16:00,79
403,Marquês,2024-01-07,07:00,77
404,Piçarra,2024-01-06,13:00,74
406,Piçarra,2024-01-05,08:00,37
402,Dirceu,2024-01-17,05:30,28
407,Saci,2024-01-27,14:30,35
405,Piçarra,2024-01-21,18:00,24
406,Mocambinho,2024-01-28,11:00,79
408,Saci,2024-01-29,08:30,20
404,Dirceu,2024-01-13,13:00,29
407,Mocambinho,2024-01-16,19:00,23
407,Mocambinho,2024-01-22,22:30,72
407,Piçarra,2024-01-22,17:00,66
404,Marquês,2024-01-23,09:00,5
404,Centro,2024-01-29,05:00,35
404,Piçarra,2024-01-29,19:00,76
401,Saci,2024-01-13,06:00,57
406,Marquês,2024-01-07,15:00,55
403,Marquês,2024-01-28,16:00,10
405,Dirceu,2024-01-17,10:30,20
404,Ilhotas,2024-01-29,09:00,10
407,Mocambinho,2024-01-22,17:00,47
405,Renascença,2024-01-08,07:30,8
406,Mocambinho,2024-01-10,08:30,7
406,Dirceu,2024-01-21,12:30,64
408,Piçarra,2024-01-07,17:30,16
405,Piçarra,2024-01-14,13:00,57
408,Marquês,2024-01-16,15:00,44
406,Ilhotas,2024-01-30,08:30,59
407,Saci,2024-01-17,17:30,64
407,Marquês,2024-01-14,10:30,5
404,Marquês,2024-01-22,11:00,68
404,Dirceu,2024-01-28,21:00,30
401,Dirceu,2024-01-03,07:00,15
404,Centro,2024-01-08,07:00,12
407,Piçarra,2024-01-07,08:00,6
407,Renascença,2024-01-28,11:30,49
401,Centro,2024-01-18,11:00,75
405,Renascença,2024-01-10,16:30,35
404,Centro,2024-01-13,07:00,62
405,Marquês,2024-01-17,08:00,36
403,Piçarra,2024-01-27,20:30,67
402,Piçarra,2024-01-06,21:00,54
404,Dirceu,2024-01-18,16:30,56
407,Renascença,2024-01-29,07:30,61
405,Ilhotas,2024-01-12,22:00,51
404,Piçarra,2024-01-21,09:00,17
402,Dirceu,2024-01-01,17:30,19
406,Renascença,2024-01-27,13:30,6
401,Renascença,2024-01-22,14:30,8
405,Mocambinho,2024-01-22,09:00,25
407,Ilhotas,2024-01-17,15:00,46
403,Renascença,2024-01-14,14:30,44
403,Centro,2024-01-08,12:00,71
401,Piçarra,2024-01-30,22:30,22
407,Saci,2024-01-23,15:30,73
404,Saci,2024-01-16,18:00,58
403,Renascença,2024-01-02,21:30,72
403,Saci,2024-01-23,06:30,79
404,Centro,2024-01-11,21:30,75
403,Marquês,2024-01-28,15:00,8
402,Marquês,2024-01-15,16:00,26
404,Mocambinho,2024-01-12,14:30,27
401,Centro,2024-01-17,05:00,31
406,Dirceu,2024-01-18,22:30,43
401,Renascença,2024-01-01,18:30,19
403,Ilhotas,2024-01-10,14:00,40
403,Saci,2024-01-29,06:00,75
406,Ilhotas,2024-01-23,07:00,13
401,Ilhotas,2024-01-25,13:30,11
408,Dirceu,2024-01-31,06:30,62
407,Centro,2024-01-28,07:00,6
401,Dirceu,2024-01-25,15:00,50
406,Centro,2024-01-02,15:00,21
408,Mocambinho,2024-01-02,05:00,16
404,Dirceu,2024-01-02,19:30,28
407,Marquês,2024-01-23,16:00,41
405,Renascença,2024-01-01,06:30,74
407,Marquês,2024-01-03,13:00,18
404,Marquês,2024-01-30,09:00,69
404,Ilhotas,2024-01-29,18:30,17
403,Marquês,2024-01-22,14:30,67
405,Saci,2024-01-25,13:00,16
401,Saci,2024-01-07,09:30,77
404,Saci,2024-01-13,20:00,60
404,Centro,2024-01-28,19:00,55
408,Centro,2024-01-25,06:00,35
406,Renascença,2024-01-15,13:30,10
404,Renascença,2024-01-19,06:30,45
406,Centro,2024-01-23,20:00,27
408,Marquês,2024-01-28,12:00,68
401,Ilhotas,2024-01-29,05:00,22
406,Mocambinho,2024-01-12,15:30,33
403,Marquês,2024-01-14,16:30,72
408,Piçarra,2024-01-10,22:30,34
407,Centro,2024-01-31,21:30,64
404,Saci,2024-01-02,09:30,13
408,Mocambinho,2024-01-28,09:00,10
408,Saci,2024-01-18,17:00,27
402,Centro,2024-01-10,16:00,72
408,Renascença,2024-01-19,07:00,16
403,Saci,2024-01-03,16:30,53
408,Marquês,2024-01-14,19:00,76
405,Renascença,2024-01-22,13:00,23
406,Dirceu,2024-01-16,21:00,69
401,Ilhotas,2024-01-12,19:00,73
401,Renascença,2024-01-11,19:30,35
405,Dirceu,2024-01-03,05:30,26
402,Marquês,2024-01-14,22:00,48
401,Marquês,2024-01-06,09:00,66
405,Piçarra,2024-01-24,19:00,52
403,Dirceu,2024-01-23,19:30,20
405,Piçarra,2024-01-07,11:30,12
407,Renascença,2024-01-26,17:00,49
408,Dirceu,2024-01-09,08:00,43
408,Marquês,2024-01-16,10:00,78
402,Piçarra,2024-01-19,22:00,41
404,Ilhotas,2024-01-28,14:00,54
402,Saci,2024-01-04,22:30,12
408,Mocambinho,2024-01-31,07:30,64
408,Marquês,2024-01-19,18:00,42
404,Centro,2024-01-28,18:30,33
408,Piçarra,2024-01-10,16:30,10
405,Saci,2024-01-27,15:00,57
405,Mocambinho,2024-01-03,14:30,16
402,Saci,2024-01-20,18:30,39
408,Ilhotas,2024-01-18,20:30,43
406,Centro,2024-01-12,15:00,62
408,Renascença,2024-01-04,18:30,44
405,Piçarra,2024-01-12,05:00,19
402,Renascença,2024-01-01,22:30,77
402,Piçarra,2024-01-14,22:00,76
403,Mocambinho,2024-01-02,18:30,35
402,Renascença,2024-01-29,10:30,9
401,Ilhotas,2024-01-22,10:00,72
406,Piçarra,2024-01-17,19:30,46
405,Piçarra,2024-01-21,05:30,17
402,Marquês,2024-01-16,22:00,19
405,Piçarra,2024-01-03,19:30,31
407,Marquês,2024-01-13,17:00,6
403,Saci,2024-01-15,05:00,24
406,Saci,2024-01-15,20:00,46
402,Mocambinho,2024-01-29,09:00,79
403,Marquês,2024-01-02,22:30,47
404,Renascença,2024-01-01,13:30,77
404,Mocambinho,2024-01-03,20:30,23
404,Ilhotas,2024-01-06,13:00,74
405,Renascença,2024-01-24,10:30,60
401,Piçarra,2024-01-29,14:00,66
402,Saci,2024-01-03,07:30,35
407,Saci,2024-01-22,15:30,77
406,Mocambinho,2024-01-31,11:00,54
403,Renascença,2024-01-01,07:30,26
403,Ilhotas,2024-01-29,16:00,36
402,Renascença,2024-01-05,11:30,54
403,Dirceu,2024-01-25,09:30,34
407,Ilhotas,2024-01-19,05:00,21
407,Dirceu,2024-01-22,22:30,7
402,Mocambinho,2024-01-04,20:00,40
403,Mocambinho,2024-01-10,15:30,7
404,Renascença,2024-01-28,19:30,80
404,Dirceu,2024-01-05,12:00,56
408,Renascença,2024-01-21,15:00,73
406,Marquês,2024-01-27,08:00,8
403,Centro,2024-01-09,06:00,16
403,Marquês,2024-01-03,15:30,72
405,Centro,2024-01-09,09:30,74
407,Dirceu,2024-01-02,15:30,59
402,Mocambinho,2024-01-09,20:00,56
405,Renascença,2024-01-30,19:00,72
406,Marquês,2024-01-18,06:30,49
408,Mocambinho,2024-01-15,07:30,52
